id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
1551,822,842.0,820681,820708,100,-206,30,28,34001.0,133.0,1360,não,Sim,175.0,929.665.009.545.505,7.618,437,7.407,147,6.667,9.643,-6.110.212.505.308.970,-6.110.212.505.308.970,1.0,2.4829,1.301,1.4314,2.593,-1.262,8.299,85,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1552,559,571.0,6571361,6571375,100,143,15,13,15121.0,127.0,1352,não,Sim,40.0,626.259.225.941.177,8.687,2.051,1.0,89,0.8,1.0,-2.633.947.760.269.680,-2.633.947.760.269.680,0.5,2.1553,1.1139,1.1139,0.0,-1.403,2.914,987,nao,FALSE,FALSE,FALSE,Não,TRUE,Não
1553,1446,172.0,-20,2201499,100,652,-229,53,61890.0,,-214,não,Sim,-154.0,8.409.258.353.377.480,1.418,3.951,3.571,221,4.643,9.737,751.935.893.788.042,-248.064.106.211.958,1.0,2.8122,1.4771,1.5798,6.429,-1.957,9.998,90,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
1554,39,211.0,-20,1469845,100,6529,273,-194,666047.0,124.0,1358,Não,Sim,40.0,812.626.273.148.706,575,4.604,3.864,1.254,6.914,0.4,-6.794.366.757.045.800,932.056.332.429.542,0.0,3.7692,2.2304,1.8195,-6.136,-1.872,1.0,44,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1555,1027,1036.0,564704,-166,100,53,8,7,5558.0,111.0,1358,Sim,Não,70.0,9.218.820.852.273.930,0.48,2.778,8.889,47,8.889,1.0,11.020.965.204.485.300,11.020.965.204.485.300,1.0,1.7243,9.031,8.451,1.111,-2.575,1.773,79,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1556,174,194.0,884609,884631,100,258,60,28,34579.0,125.0,1356,Sim,Não,70.0,7.040.726.477.390.300,257,5.098,6.061,265,0.55,0.44,12.740.753.878.699.700,2.740.753.878.699.740,0.0,2.4116,1.5563,1.0414,-3.939,-1.111,9.471,948,FALSE,TRUE,FALSE,FALSE,não,FALSE,Não
1557,1288,1302.0,42683,42717,100,192,51,18,19650.0,134.0,1353,não,Sim,120.0,870.582.901.832.476,1.213,5.221,7.391,126,3.333,9.444,-24.095.368.520.410.300,-24.095.368.520.410.300,1.0,2.2833,1.2305,1.2305,2.609,-221,6.438,124,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
1558,8106,1316.0,3824786,3824807,100,65,10,10,7015.0,136.0,1352,não,Sim,-154.0,8.477.105.828.585.150,2.095,0.24,0.9,81,0.8,1.0,2.277.874.915.208.990,41.154.288.909.695.000,1.0,1.8129,1.0414,1.0,0.1,-573,1.832,111,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1559,867,887.0,467888,467902,100,297,27,33,28658.0,,-214,sim,Não,200.0,824.413.977.086.618,7.709,2.729,8.148,147,7.407,1.0,-8.133.708.031.277.060,-8.133.708.031.277.060,1.0,2.4728,1.301,1.5185,1.852,-2.624,8.749,49,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1560,1601,1613.0,1645164,179312,100,375,33,50,39648.0,158.0,1690,Sim,não,70.0,7.113.433.266.492.080,787,2.589,3.214,89,3.636,0.96,-64.101.883.045.308.400,-64.101.883.045.308.400,1.0,2.574,1.0792,1.6902,6.786,-625,8.299,72,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
1561,1569,1582.0,92878,92896,100,1949,173,188,225778.0,134.0,1362,não,Sim,40.0,7.226.885.863.116.400,308,4.816,992,155,1.209,1.0,-22.416.350.374.434.700,-22.416.350.374.434.700,1.0,3.2865,1.3222,2.3117,9.008,-2.472,1.0,24,TRUE,FALSE,FALSE,FALSE,não,FALSE,Não
1562,647,667.0,1545468,1545486,100,254,20,25,26255.0,118.0,1362,Não,Sim,40.0,7.703.687.993.478.520,9.445,2.781,0.36,95,0.65,1.0,-9.056.815.589.764.840,-5.586.170.233.300.620,1.0,2.4048,1.1139,1.3979,0.64,-2.329,6.189,77,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1563,397,415.0,718425,718521,100,76,9,12,9584.0,132.0,1356,Não,sim,40.0,7.497.341.019.305.820,5.719,2.292,6.667,66,1.0,1.0,2.652.136.189.083.140,2.652.136.189.083.140,1.0,1.8808,9.542,1.0792,3.333,-869,2.018,111,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
1564,1582,1592.0,1715826,1715848,100,201,18,27,21691.0,124.0,1634,Não,Sim,50.0,9.260.112.546.752.780,75,251,3.333,55,0.5,1.0,22.105.316.912.773.000,22.105.316.912.773.000,1.0,2.3032,9.542,1.4314,6.667,-1.426,4.963,93,TRUE,FALSE,FALSE,FALSE,não,FALSE,Não
1565,623,632.0,5324156,628995,100,76,11,-194,8063.0,134.0,-214,Sim,Não,100.0,8.135.557.769.039.920,8.799,1.905,6.667,65,9.091,1.0,-8.439.826.713.546.400,-8.439.826.713.546.400,1.0,1.8808,1.0414,1.0792,3.333,-2.511,266,61,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1566,1188,-186.0,4248188,-166,100,201,25,25,35308.0,212.0,1353,não,sim,200.0,8.794.760.058.483.650,2.672,6.543,5.714,102,0.6,0.8,20.097.215.167.461.500,20.097.215.167.461.500,1.0,2.3075,1.1461,1.3222,4.286,5.916,417,2086,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
1567,14,23.0,1024413,1024437,100,145,13,16,14605.0,125.0,1652,Sim,Não,60.0,6.548.833.193.700.800,296,3.929,0.75,47,6.154,1.0,15.478.176.531.122.900,15.478.176.531.122.900,1.0,2.1673,9.031,1.2041,0.25,-1.879,3.241,73,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
1568,647,667.0,34122439,4235283,100,125,19,14,15483.0,133.0,-214,Não,Sim,100.0,615.802.854.335.099,4.595,5.385,7.143,103,7.368,8.571,-39.331.091.757.641.200,-5.003.437.084.737.730,0.0,2.0969,1.1461,1.1461,-2.857,-489,2.901,112,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1569,41,-186.0,-20,1399304,100,6494,-229,134,649801.0,124.0,1358,não,sim,40.0,782.218.721.510.265,604,4.331,3.886,1.289,6.387,4.043,-15.871.580.320.388.800,8.412.841.967.961.110,0.0,3.8077,2.243,1.8389,-6.114,-1.871,1.0,38,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1570,113,-186.0,612201,612252,100,304,59,32,41492.0,132.0,1360,Sim,Não,70.0,6.721.757.697.420.810,1.856,5.914,5.385,316,5.571,5.938,2.382.794.038.865.480,2.382.794.038.865.480,0.0,2.4829,1.6335,1.1139,-4.615,-1.032,976,103,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
1571,1005,107.0,-20,612252,100,170,33,29,18671.0,124.0,1353,Não,Sim,200.0,8.039.879.265.646.780,1.578,5.385,5.385,96,4.848,8.965,-3.762.868.269.507.740,-3.762.868.269.507.740,1.0,2.2304,1.1139,1.415,4.615,-1.822,6.015,90,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1572,247,272.0,-20,1772598,100,130,50,21,14278.0,126.0,1360,não,Sim,40.0,7.156.894.899.267.950,3.669,5.376,6.087,221,0.56,9.048,5.524.536.562.099.830,8.882.124.795.004.230,0.0,2.1139,1.4771,1.2787,-3.913,-1.038,5.967,107,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
1573,-11,930.0,852041,852053,100,66,11,11,8063.0,133.0,1374,Não,Sim,40.0,8.306.185.632.105.460,6.698,3.232,8.182,66,8.182,1.0,-26.200.675.745.874.500,-3.075.650.729.744.490,1.0,1.8195,9.542,1.0414,1.818,3.498,2.051,125,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1574,912,927.0,2058260,2058272,100,68,15,14,6567.0,119.0,1364,Não,Sim,40.0,7.217.162.270.820.630,6.619,2.083,1.0,88,0.8,1.0,1.399.289.947.300.570,1.399.289.947.300.570,0.5,1.8325,1.0792,1.1461,0.0,-1.705,2.583,984,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1575,1325,-186.0,1846237,1846251,100,148,-229,19,14298.0,111.0,1698,Não,sim,60.0,856.105.300.351.862,325,3.287,5.263,41,5.385,1.0,8.819.431.860.508.690,2.065.944.596.213.260,1.0,2.1703,8.451,1.2787,4.737,-2.395,3.212,86,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1576,1338,1348.0,-20,3426590,100,-206,13,10,9452.0,127.0,1650,Sim,Não,70.0,7.119.000.186.669.110,4.036,3.229,0.75,73,9.231,0.9,-48.453.954.477.165.200,-48.453.954.477.165.200,0.0,1.9243,1.0792,9.542,-0.25,-1.078,215,847,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1577,7368,856.0,-20,785285,100,156,23,-194,16258.0,127.0,1356,Não,Sim,-154.0,61.356.970.170.380.300,7.426,0.35,7.407,95,8.276,1.0,3.494.218.063.371.510,3.494.218.063.371.510,1.0,2.1931,1.1139,1.3617,2.293,-1.196,4.613,97,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1578,-11,181.0,-20,239088,100,5519,239,116,522331.0,124.0,-214,Não,sim,-154.0,885.270.301.312.783,574,3.404,358,1.044,5.673,4.386,2.366.697.204.950.040,42.458.363.342.893.400,0.0,3.7419,2.1523,1.699,-6.421,-1.873,1.0,42,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
1579,863,887.0,-20,81706,100,617,-229,-194,79690.0,127.0,1362,Não,Sim,50.0,7.231.271.627.489.670,7.156,707,3.952,229,6.279,7.188,-2.430.757.311.043.140,-2.430.757.311.043.140,0.0,2.7952,1.4914,1.3979,-6.048,-921,9.998,107,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1580,813,832.0,1477978,1477986,100,83,-229,22,10030.0,132.0,1358,sim,não,100.0,9.372.503.335.513.080,7.287,5.357,0.25,206,9.091,4.444,60.170.759.169.282.800,60.170.759.169.282.800,0.0,1.9191,1.4472,6.021,-0.75,-1.262,1.753,99,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1581,41,212.0,2708878,2708939,100,6450,276,134,669129.0,126.0,1358,Não,Sim,40.0,7.358.495.583.524.800,604,451,3.681,1.259,6.413,4.894,34.459.120.482.861.400,13.445.912.048.286.100,0.0,3.8049,2.233,1.8261,-6.319,-1.865,1.0,42,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
1582,38,191.0,5098267,-166,100,4995,202,117,666077.0,127.0,1402,Não,sim,40.0,7.177.341.059.228.870,557,3.931,3.844,1.063,7.391,4.043,-30.474.654.569.351.900,695.253.454.306.481,0.0,3.6985,2.1732,1.7708,-6.116,-1.853,1.0,38,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1583,-11,26.0,-20,1678232,100,98,13,13,5702.0,93.0,1692,Sim,Não,70.0,7.715.974.189.478.860,369,2.733,6.667,59,7.692,1.0,18.503.954.954.391.400,18.503.954.954.391.400,1.0,1.9912,1.0,1.1139,3.333,-393,266,63,nao,FALSE,FALSE,FALSE,Não,TRUE,Não
1584,-11,1185.0,15721998,2488541,100,162,21,23,18654.0,124.0,1356,Não,Sim,40.0,7.439.614.345.289.950,2.374,4.205,3.913,94,6.191,9.655,11.286.449.500.991.700,12.864.495.009.917.100,1.0,2.2095,1.1139,1.3617,6.087,-1.313,3.464,104,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
1585,13,24.0,983183,983189,100,83,22,8,10694.0,140.0,1650,Sim,Não,69.0,8.126.168.134.427.000,2.088,3.571,2.727,124,1.0,625,7.974.262.991.502.970,19.418.582.754.238.700,0.0,1.9191,1.3222,699,-7.273,-137,2.739,116,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
1586,321,329.0,1569522,1569536,100,74,14,11,6116.0,140.0,1696,Sim,Não,70.0,8.402.592.001.374.820,4.757,4.455,9.091,66,8.571,1.0,5.293.246.658.316.750,5.293.246.658.316.750,1.0,1.8692,1.0414,1.0414,909,701,2.173,123,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1587,1058,-186.0,155255,155262,100,126,34,19,11126.0,126.0,1364,Sim,não,,8.554.279.642.038.730,4.106,6.919,7.778,132,5.294,9.474,-6.266.078.258.203.410,-14.888.550.048.012.400,0.0,2.1004,1.2553,1.2553,-2.222,-2.445,417,82,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1588,137,170.0,2530763,2530797,100,251,51,29,30361.0,135.0,1360,não,sim,40.0,7.914.272.992.130.220,2.015,4.483,5.172,213,725,7.442,-2.482.770.661.946.150,-2.482.770.661.946.150,0.0,2.3997,1.4624,1.1761,-4.828,-178,7.079,115,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
1589,814,823.0,6571361,6571375,100,55,9,11,6884.0,127.0,1624,Sim,não,60.0,6.499.238.514.232.490,7.694,2.444,0.9,53,1.0,1.0,25.843.164.913.912.400,25.843.164.913.912.400,1.0,1.7404,9.542,1.0414,0.1,-1.828,1.954,77,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
1590,1246,1267.0,33796,33812,100,57,19,11,4616.0,124.0,1360,Sim,Não,300.0,972.343.948.077.509,1.165,4.444,5.556,125,8.947,9.091,-32.164.170.359.568.200,-32.164.170.359.568.200,0.0,1.7559,1.2305,1.0,-4.444,-2.489,2.583,845,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1591,41,193.0,1654425,1647385,100,10941,558,322,1297285.0,141.0,1402,não,sim,40.0,7.630.678.917.632.610,585,4.569,9.942,1.043,7.083,4.102,8.606.037.723.654.420,20.346.144.155.933.500,0.0,4.0609,2.1644,2.2175,-58,-1.057,1.0,33,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1592,39,614.0,4639210,4639275,100,6206,192,109,641502.0,133.0,1360,não,Sim,40.0,7.578.517.040.309.410,573,436,3.721,1.143,7.176,0.5,19.006.036.146.839.500,356.152.529.444.143,0.0,3.7903,2.2068,1.8129,-6.279,-1.455,1.0,48,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1593,13,24.0,1225386,1225405,100,170,15,-194,20642.0,117.0,1353,não,sim,40.0,7.911.120.836.281.770,325,3.385,6.111,71,0.8,1.0,8.889.059.651.625.840,2.076.167.235.429.240,1.0,2.2304,1.0792,1.2553,3.889,-1.956,4.399,96,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
1594,1579,1600.0,75642,75681,100,-206,24,-194,23784.0,156.0,1687,não,sim,150.0,773.868.893.524.191,1.064,3.391,2.353,125,7.083,9.552,-7.088.797.306.625.510,-7.088.797.306.625.510,1.0,2.3766,1.2305,1.6812,7.647,1.288,5.378,1074,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
1595,9,21.0,6099146,1120571,100,-206,16,-194,8717.0,119.0,1358,Não,S,40.0,6.250.947.136.734.880,133,0.2,0.8,88,0.75,9.091,-3.029.192.114.129.810,-3.029.192.114.129.810,1.0,1.9685,1.0792,1.0,0.2,-957,2.469,103,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
1596,1588,1610.0,1599135,1599173,100,294,24,51,34779.0,125.0,1688,Sim,Não,70.0,8.574.965.195.168.290,593,3.299,2.553,88,375,9.216,18.574.627.830.155.900,18.574.627.830.155.900,1.0,2.4683,1.0792,1.6721,7.447,-1.453,8.513,96,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
1597,39,211.0,-20,1647927,100,-206,296,154,684731.0,126.0,1358,não,1,40.0,7.179.578.515.309.080,574,4.657,3.663,1.267,5.671,4.314,6.172.486.409.135.090,16.172.486.409.135.000,0.0,3.8199,2.2355,1.8325,-6.337,-1.943,1.0,38,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
1598,16,26.0,-20,2636459,100,105,20,20,12615.0,132.0,1356,Sim,não,70.0,7.676.181.987.475.120,237,275,0.3,74,0.5,1.0,6.238.112.302.622.360,6.238.112.302.622.360,1.0,2.0212,1.0,1.301,0.7,-785,2.288,104,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1599,856,-186.0,4022585,4022595,100,67,13,12,8123.0,133.0,1687,Sim,Não,60.0,975.933.953.506.183,7.665,2.333,8.571,53,6.154,1.0,-21.840.088.236.874.000,-21.840.088.236.874.000,1.0,1.8261,9.542,1.0792,1.429,-1.254,2.901,97,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1600,1569,1583.0,664879,664883,100,83,24,7,14763.0,,-214,Não,Sim,50.0,8.944.487.581.847.360,1.252,6.457,0.4,147,6.111,4.286,-5.486.893.233.145.200,-5.486.893.233.145.200,0.0,1.9191,1.301,4.771,-0.6,-416,3.068,115,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1601,18,26.0,1779024,1779008,100,135,25,-194,7151.0,117.0,1358,sim,Não,70.0,9.612.198.317.408.270,281,5.167,4.375,66,0.36,9.412,14.124.629.257.444.500,4.124.629.257.444.550,1.0,2.1303,9.542,1.2041,5.625,-189,2.583,92,FALSE,TRUE,FALSE,FALSE,não,FALSE,Não
1602,758,780.0,1260440,1260444,100,55,31,16,7296.0,126.0,1362,Não,sim,40.0,7.322.987.281.362.560,8.882,6.246,8.182,155,3.913,5.625,-19.378.925.373.736.000,-19.378.925.373.736.000,0.0,1.7404,1.3222,8.451,-1.818,-125,2.051,116,FALSE,FALSE,FALSE,TRUE,Não,FALSE,Não
1603,1358,1372.0,690095,690120,100,77,29,23,8532.0,109.0,1652,Sim,0,80.0,8.730.036.013.486.750,2.991,4.803,8.571,107,5.294,8.696,-23.975.760.199.507.600,-23.975.760.199.507.600,1.0,1.8865,1.2553,1.2553,1.429,-2.601,2.901,82,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
1604,17,26.0,454487,70478,100,386,36,45,37703.0,117.0,1356,sim,não,70.0,840.326.250.267.068,663,4.487,3.333,66,2.571,1.0,8.551.769.433.453.900,-14.482.305.665.460.900,1.0,2.5821,9.542,1.6532,6.667,-2.063,8.705,90,FALSE,TRUE,FALSE,FALSE,Não,FALSE,Não
1605,83,92.0,19411238,2315172,100,-206,35,29,26503.0,127.0,1687,Sim,Não,200.0,7.945.376.666.275.120,947,3.077,2.759,65,3.429,1.0,-28.599.858.247.761.300,-28.599.858.247.761.300,1.0,2.3874,1.0414,1.4624,7.241,-1.262,8.854,89,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
1606,-11,974.0,1440667,-166,100,-206,593,-194,1529932.0,111.0,1360,Não,Sim,40.0,7.249.403.137.737.240,1.504,8.815,,2.868,2.113,5.454,7.459.891.699.394.950,1.866.339.117.657.850,1.0,3.1526,2.6395,2.4487,5.185,-2.159,1.0,89,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1607,39,196.0,2254407,2254463,100,6057,214,131,627913.0,127.0,1358,Não,Sim,40.0,9.084.604.361.456.630,574,4.457,3.758,1.149,7.251,5.114,4.874.035.375.408.680,14.874.035.375.408.600,0.0,3.7823,2.1931,1.7853,-6.242,-1.913,1.0,39,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1608,778,786.0,1292087,1292099,100,52,11,9,5587.0,118.0,1362,sim,não,100.0,7.485.886.976.856.370,8.147,2.222,8.889,66,8.182,1.0,-14.768.033.246.793.600,55.426.806.745.595.900,1.0,1.716,9.542,9.542,1.111,-1.746,1.773,96,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1609,626,643.0,1495267,1495336,100,227,19,45,24102.0,126.0,1366,não,Sim,100.0,8.136.282.976.053.930,7.322,3.391,2.045,51,3.158,1.0,-7.570.605.063.788.620,-7.570.605.063.788.620,1.0,2.356,8.451,1.6435,7.954,-2.085,6.514,84,TRUE,FALSE,FALSE,FALSE,não,FALSE,Não
1610,1267,1279.0,1199753,1199744,100,147,29,24,15858.0,126.0,1687,Sim,não,100.0,8.913.113.468.787.930,974,4.167,5.517,53,5.652,1.0,-8.754.338.067.466.320,-8.754.338.067.466.320,1.0,2.1614,9.542,1.3802,4.483,-1.602,3.068,95,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1611,1579,1592.0,2829623,2829653,100,162,38,15,16061.0,119.0,1690,Sim,Não,60.0,702.327.272.401.888,1.212,4.167,8.571,71,5.454,9.667,-46.895.724.260.899.700,-46.895.724.260.899.700,1.0,2.2095,1.0792,1.1461,1.429,-2.395,5.362,86,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1612,41,212.0,2556287,2556352,100,6075,300,149,635284.0,126.0,1356,não,Sim,40.0,6.911.365.194.150.370,604,4.636,3.503,1.279,5.786,4.497,2.649.329.331.441.470,12.649.329.331.441.400,0.0,3.7859,2.238,1.7924,-6.497,-1.874,1.0,36,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1613,41,209.0,17256929,1740188,100,6309,299,138,649137.0,126.0,-214,Não,Sim,40.0,1.051.610.543.720.610,604,4.182,3.771,1.237,5.742,5.454,-36.478.178.879.055.800,-45.845.770.490.471.100,0.0,3.7989,2.2253,1.8261,-6.229,-1.865,1.0,38,FALSE,FALSE,TRUE,FALSE,Não,FALSE,Não
1614,1365,1374.0,81644,81706,100,126,27,28,14907.0,124.0,1387,Não,Sim,100.0,7.139.938.752.142.150,24,4.259,2.857,59,2.963,1.0,-5.414.397.407.718.760,-5.414.397.407.718.760,1.0,2.1004,9.031,1.4472,7.143,-1.353,3.725,102,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1615,3,15.0,2811785,2811821,100,264,30,36,24672.0,124.0,1627,Não,Sim,40.0,961.673.536.648.319,49,2.571,0.25,74,0.4,1.0,9.579.322.703.534.580,9.579.322.703.534.580,1.0,2.4216,1.0792,1.5563,0.75,-2.213,6.514,66,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
1616,980,992.0,7261606,7261658,100,110,15,11,12193.0,132.0,1352,sim,não,80.0,7.946.996.656.297.130,8.687,0.3,0.8,89,0.8,9.091,-1.943.285.759.616.850,-20.820.106.599.716.200,0.0,2.0414,1.0792,1.0,-0.2,-1.647,3.068,84,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1617,1129,1140.0,188817,188826,100,52,9,8,5716.0,127.0,-214,sim,Não,100.0,757.412.462.656.823,6.333,2.778,8.889,47,8.889,1.0,-22.553.731.502.855.500,-22.553.731.502.855.500,0.0,1.716,9.031,9.031,-1.111,-121,1.773,95,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1618,12722,1445.0,211409,211458,100,201,44,19,26321.0,159.0,1366,não,Sim,-154.0,7.673.351.840.858.260,13,3.274,862,428,9.318,3.158,6.122.633.931.924.820,9.760.241.640.253.250,0.0,2.3032,1.7634,4.771,-9.138,-473,4.779,103,FALSE,FALSE,FALSE,FALSE,não,FALSE,Sim
1619,39,,1108621,1108641,100,194,-229,22,22388.0,125.0,1373,não,,40.0,79.377.830.978.644,546,3.619,5.238,8,6.111,1.0,-15.889.779.378.666.600,5.377.987.729.198.730,1.0,2.2878,1.0414,1.2787,4.762,-1.485,3.834,1123,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1620,50,,1802170,1802178,100,68,20,21,7836.0,134.0,1356,sim,não,70.0,933.791.309.257.639,736,3.571,4.286,74,0.5,1.0,7.077.806.851.484.240,18.102.420.407.951.000,1.0,1.8325,1.0,1.3222,5.714,-998,2.195,108,FALSE,TRUE,FALSE,nao,não,FALSE,Não
1621,159,172.0,1084192,1084238,100,137,20,18,14536.0,119.0,1374,Não,Sim,40.0,8.756.100.737.187.320,2.029,4.373,3.529,66,0.4,1.0,-1.756.304.498.637.800,-18.074.878.091.862.100,1.0,2.1335,9.542,1.2305,6.471,-1.285,3.168,100,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1622,41,191.0,5925460,664475,100,16968,790,486,2236201.0,143.0,1400,Não,Sim,40.0,7.788.385.788.382.720,586,5.019,2.564,1.077,2.511,3.795,275.768.680.372.561,1.275.768.680.372.560,1.0,4.2296,2.179,2.2672,7.436,-654,1.0,29,FALSE,FALSE,TRUE,FALSE,não,FALSE,Não
1623,-11,124.0,9024752,-166,100,87,16,-194,9137.0,77.0,1356,Sim,não,70.0,6.134.171.120.915.870,1.624,0.34,3.333,59,0.75,1.0,-19.740.785.789.147.200,-21.272.201.771.879.800,1.0,1.9395,1.0,1.1761,6.667,-5.217,266,48,nao,TRUE,FALSE,FALSE,não,FALSE,Não
1624,773,804.0,12438460,12438491,100,571,26,26,58587.0,124.0,1362,não,sim,40.0,802.061.798.517.241,8.651,3.472,9.565,161,8.461,1.0,5.619.893.328.652.630,5.619.893.328.652.630,1.0,2.7566,1.3424,1.3979,435,-2.313,7.955,84,FALSE,FALSE,FALSE,FALSE,Não,TRUE,Não
1625,1673,1687.0,2070769,2070796,100,112,-229,11,11369.0,101.0,1692,Sim,Não,60.0,8.132.835.942.875.490,838,2.878,7.273,65,9.333,1.0,32.401.441.971.439.400,32.401.441.971.439.400,1.0,2.0492,1.0414,1.0414,2.727,-366,2.712,71,FALSE,FALSE,FALSE,FALSE,não,TRUE,Não
1626,41,213.0,1445593,1445656,100,-206,293,-194,,125.0,1358,Não,Sim,40.0,9.258.516.867.509.610,604,4.636,4.128,1.267,587,4.186,-13.419.656.869.762.500,8.658.034.313.023.740,0.0,3.8084,2.2355,1.8195,-5.872,-1.874,1.0,41,nao,0,TRUE,FALSE,Não,FALSE,Não
1627,99,115.0,1377748,1377782,100,210,45,35,25181.0,132.0,-214,não,Sim,40.0,6.529.873.757.148.010,1.426,592,8.077,155,5.122,7.222,38.430.490.852.053.300,38.430.490.852.053.300,1.0,2.3222,1.3222,1.415,1.923,-774,8.355,105,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1628,599,-186.0,7199833,1035264,100,33,13,6,4585.0,126.0,1690,não,Sim,60.0,750.648.637.095.704,8.793,2.917,0.5,59,6.154,1.0,20.356.653.158.220.900,20.356.653.158.220.900,0.0,1.5185,9.031,7.782,-0.5,-1.836,1.773,91,TRUE,FALSE,FALSE,FALSE,Não,FALSE,Não
1629,522,528.0,1074269,1074276,100,73,-229,14,9968.0,134.0,1358,não,,40.0,7.474.930.677.685.860,7.158,2.619,5.714,44,3.529,1.0,18.721.510.935.483.600,35.197.517.649.803.800,1.0,1.8633,7.782,1.1461,4.286,-651,1.892,111,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1630,159,194.0,684296,684315,100,-206,102,68,782154.0,118.0,1356,Sim,Não,100.0,7.944.121.245.510.610,2.338,4.762,2.299,148,2.157,6.667,14.541.984.518.834.200,14.541.984.518.834.200,1.0,2.9149,1.301,1.7853,7.701,-2.855,9.999,80,FALSE,FALSE,FALSE,FALSE,Não,FALSE,Sim
1631,1259,1271.0,20331533,3866570,100,-206,35,26,26694.0,119.0,1356,Sim,Não,70.0,8.091.043.970.698.600,1.213,2.704,1.0,125,5.667,1.0,746.093.003.502.738,-25.390.699.649.726.200,0.5,2.4232,1.2305,1.415,0.0,-2.703,7.659,40,0,TRUE,FALSE,FALSE,Não,FALSE,Não
